"NTD ID","Agency","City","State","UPT","MILES","Mode","Fuel_Type","Fuel_Consumption","EIA_Fuel","CO2_Per_Unit_Pounds","CO2_MWh.x","CO2_Diesel","CO2_Gasoline","CO2_CNG","CO2_LPG","CO2_Electric","Total_CO2","CO2_MWh.y","primary_source","electricity_price_MWh","generation_MWh","abbreviation","CO2_per_UPT","CO2_per_MILE","Agency_Size"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Demand Response","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Diesel Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Electric Propulsion",36636308,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Light Rail","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","C Natural Gas",1366430,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Diesel Fuel",21539346,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Electric Battery",96478,NA,0,805.370310197789,0,0,0,0,77700.5167872623,77700.5167872623,NA,NA,NA,NA,NA,0.000391260711765888,3.3572871464827e-05,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Motor Bus","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Diesel Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Gasoline",53646,"Finished Motor Gasoline",18.73,805.370310197789,0,1004789.58,0,0,0,1004789.58,NA,NA,NA,NA,NA,0.00505961481983599,0.000434149897752901,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Vanpool","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Diesel Fuel",550499,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20080,"New Jersey Transit Corporation","Newark","NJ",198590133,2314384007,"Hybrid Rail (Alternative)","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Diesel Fuel",4873850,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20082,"New York City Department of Transportation","New York","NY",14715363,76519888,"Ferry Boat","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Medium"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Diesel Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Gasoline",75953,"Finished Motor Gasoline",18.73,805.370310197789,0,1422599.69,0,0,0,1422599.69,NA,NA,NA,NA,NA,1.02678971160238,0.168604447669202,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Demand Response","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Diesel Fuel",450480,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Electric Propulsion",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Gasoline",13531,"Finished Motor Gasoline",18.73,805.370310197789,0,253435.63,0,0,0,253435.63,NA,NA,NA,NA,NA,0.182922222791619,0.0300368225272468,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20084,"County of Rockland","New City","NY",1385483,8437498,"Motor Bus","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Small"
20096,"Putnam County , dba: Putnam Area Rapid Transit","Carmel","NY",96321,793823,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Bunker Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","C Natural Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Diesel Fuel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Electric Battery",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Electric Propulsion",98060829,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Ethanol",0,"Data source: Carbon factors provided by the U.S. Environmental Protection Agency, Inventory of U.S. Greenhouse Gas Emissions and Sinks: 1990-2022, Tables A-20, A-25, A-32, and A-226aExcludes fuel ethanol blended into motor gasoline. The fuel ethanol component of finished motor gasoline is treated as nonemissive. See methodology documentation for further details on calculations.bCarbon factors for municipal solid waste, tire-derived fuel, and waste oil are provided by the U.S. Environmental Protection Agency, Greenhouse Gas Emissions Factor HubcThe carbon factor for municipal solid waste has been adjusted to apply both to biogenic and non-biogenic waste
          Note: To convert to carbon equivalents multiply by 12/44.
          
          Coefficients may vary slightly with estimation method and across time.
			
			Coefficients are based on data from 2022. EIA uses these coefficients for estimating 2023, and more recent, energy-related CO2 emissions.",0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Methonal",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Gasoline",0,"Finished Motor Gasoline",18.73,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Hydrogen",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Kerosene",0,"Kerosene",21.78,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Liquified Nat Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20098,"Port Authority Trans-Hudson Corporation","New York","NY",55108860,268404831,"Heavy Rail","Liquified Petroleum Gas",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
20099,"Staten Island Rapid Transit Operating Authority, dba:  MTA Staten Island Railway","Staten Island","NY",5194599,30544924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Small"
20100,"MTA Long Island Rail Road","New York","NY",83835706,2033685836,"Commuter Rail","Bio-Diesel",0,NA,0,805.370310197789,0,0,0,0,0,0,NA,NA,NA,NA,NA,0,0,"Large"
